record_type,entity_id,company_id,supplier_id,customer_id,date,amount,status,data_source,details
TRANSACTIONS,N/A,COMP001,,,2025-05-07,-4716206.34,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN097A923E', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -4716206.34, 'date': '2025-05-07', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-07,16317545.43,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN712BF5C9', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 16317545.43, 'date': '2025-05-07', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-07,-3344718.31,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNBE07C5F8', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -3344718.31, 'date': '2025-05-07', 'category': 'PAYABLE', 'description': 'Payment to SUP006 – INV00079', 'reference_type': 'INVOICE', 'reference_id': 'INV00079', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-07,68771752.81,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN9588FF0D', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 68771752.81, 'date': '2025-05-07', 'category': 'RECEIVABLE', 'description': 'Collection from CUST021 – RCV00111', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00111', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-07,-59118384.12,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN38F7A9DC', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -59118384.12, 'date': '2025-05-07', 'category': 'PAYABLE', 'description': 'Payment to SUP007 – INV00205', 'reference_type': 'INVOICE', 'reference_id': 'INV00205', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-08,12093053.36,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN9CB566B1', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 12093053.36, 'date': '2025-05-08', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-08,44173442.02,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNC95EFF36', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 44173442.02, 'date': '2025-05-08', 'category': 'RECEIVABLE', 'description': 'Collection from CUST011 – RCV00064', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00064', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-08,15354392.79,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN0A5E2621', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 15354392.79, 'date': '2025-05-08', 'category': 'RECEIVABLE', 'description': 'Collection from CUST001 – RCV00277', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00277', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-08,-8509917.53,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNA2EF46E5', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -8509917.53, 'date': '2025-05-08', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-09,11856934.22,COMPLETED,HISTORICAL,"{'transaction_id': 'TXND57E0F94', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 11856934.22, 'date': '2025-05-09', 'category': 'RECEIVABLE', 'description': 'Collection from CUST003 – RCV00302', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00302', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-09,-46969708.86,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN2969D84E', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -46969708.86, 'date': '2025-05-09', 'category': 'PAYABLE', 'description': 'Payment to SUP003 – INV00092', 'reference_type': 'INVOICE', 'reference_id': 'INV00092', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-09,71064127.47,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNB50C27C5', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 71064127.47, 'date': '2025-05-09', 'category': 'RECEIVABLE', 'description': 'Collection from CUST007 – RCV00340', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00340', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-09,-5120073.29,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN6BE9F5EF', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -5120073.29, 'date': '2025-05-09', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-09,28574719.66,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN2B730DC7', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 28574719.66, 'date': '2025-05-09', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-10,2920108.05,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN815A4651', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 2920108.05, 'date': '2025-05-10', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-10,-983590.87,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN71EEBDF9', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -983590.87, 'date': '2025-05-10', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-10,-48519338.88,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN0BC6A30C', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -48519338.88, 'date': '2025-05-10', 'category': 'PAYABLE', 'description': 'Payment to SUP005 – INV00196', 'reference_type': 'INVOICE', 'reference_id': 'INV00196', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-10,-25682013.21,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN5F44C572', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -25682013.21, 'date': '2025-05-10', 'category': 'PAYABLE', 'description': 'Payment to SUP003 – INV00472', 'reference_type': 'INVOICE', 'reference_id': 'INV00472', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-10,57410486.2,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNCEBD58F4', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 57410486.2, 'date': '2025-05-10', 'category': 'RECEIVABLE', 'description': 'Collection from CUST006 – RCV00357', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00357', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-10,-45917034.35,COMPLETED,HISTORICAL,"{'transaction_id': 'TXND270B452', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -45917034.35, 'date': '2025-05-10', 'category': 'PAYABLE', 'description': 'Payment to SUP005 – INV00045', 'reference_type': 'INVOICE', 'reference_id': 'INV00045', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-11,1892417.64,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN31ED02CA', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 1892417.64, 'date': '2025-05-11', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-11,-645897.18,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN9E9DA5C2', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -645897.18, 'date': '2025-05-11', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-11,31042802.7,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN69C38871', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 31042802.7, 'date': '2025-05-11', 'category': 'RECEIVABLE', 'description': 'Collection from CUST007 – RCV00263', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00263', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-12,16573304.36,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN8CECBABB', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 16573304.36, 'date': '2025-05-12', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-12,-15257690.11,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN1C51839D', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -15257690.11, 'date': '2025-05-12', 'category': 'PAYABLE', 'description': 'Payment to SUP015 – INV00130', 'reference_type': 'INVOICE', 'reference_id': 'INV00130', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-12,-10744152.07,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNF409677D', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -10744152.07, 'date': '2025-05-12', 'category': 'PAYABLE', 'description': 'Payment to SUP011 – INV00350', 'reference_type': 'INVOICE', 'reference_id': 'INV00350', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-12,-3786190.87,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNC5771408', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -3786190.87, 'date': '2025-05-12', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-13,-7099962.85,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN6144CB15', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -7099962.85, 'date': '2025-05-13', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-13,16036169.81,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNA0E45FE0', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 16036169.81, 'date': '2025-05-13', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-13,-5221748.37,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN0154B9A2', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -5221748.37, 'date': '2025-05-13', 'category': 'PAYABLE', 'description': 'Payment to SUP001 – INV00093', 'reference_type': 'INVOICE', 'reference_id': 'INV00093', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-14,12955242.14,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNC5DC2AB3', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 12955242.14, 'date': '2025-05-14', 'category': 'RECEIVABLE', 'description': 'Collection from CUST017 – RCV00069', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00069', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-14,28445007.54,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN04884C29', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 28445007.54, 'date': '2025-05-14', 'category': 'RECEIVABLE', 'description': 'Collection from CUST023 – RCV00045', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00045', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-14,-4298197.37,COMPLETED,HISTORICAL,"{'transaction_id': 'TXND0624508', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -4298197.37, 'date': '2025-05-14', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-14,-57421370.89,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN5498E416', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -57421370.89, 'date': '2025-05-14', 'category': 'PAYABLE', 'description': 'Payment to SUP004 – INV00469', 'reference_type': 'INVOICE', 'reference_id': 'INV00469', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-14,21894011.74,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNC2531475', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 21894011.74, 'date': '2025-05-14', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-15,9716920.24,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN7156850C', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 9716920.24, 'date': '2025-05-15', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-15,-38867845.39,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNEDFC578D', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -38867845.39, 'date': '2025-05-15', 'category': 'PAYABLE', 'description': 'Payment to SUP015 – INV00019', 'reference_type': 'INVOICE', 'reference_id': 'INV00019', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-15,-9003683.75,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNF13A270D', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -9003683.75, 'date': '2025-05-15', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-15,54297812.53,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNB5FD79C5', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 54297812.53, 'date': '2025-05-15', 'category': 'RECEIVABLE', 'description': 'Collection from CUST013 – RCV00218', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00218', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-16,-28914358.47,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN9A3507D4', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -28914358.47, 'date': '2025-05-16', 'category': 'PAYABLE', 'description': 'Payment to SUP008 – INV00088', 'reference_type': 'INVOICE', 'reference_id': 'INV00088', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-16,17217386.21,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNF754C0EB', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 17217386.21, 'date': '2025-05-16', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-16,-4209685.38,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN0C8F73D1', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -4209685.38, 'date': '2025-05-16', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-17,57678686.48,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNA85EDBF2', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 57678686.48, 'date': '2025-05-17', 'category': 'RECEIVABLE', 'description': 'Collection from CUST011 – RCV00183', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00183', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-17,42472425.62,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNE7FFE56B', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 42472425.62, 'date': '2025-05-17', 'category': 'RECEIVABLE', 'description': 'Collection from CUST011 – RCV00290', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00290', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-17,-1444729.51,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNA658BB88', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -1444729.51, 'date': '2025-05-17', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-17,1809405.51,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN96D617F9', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 1809405.51, 'date': '2025-05-17', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-17,66705213.46,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN008B179E', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 66705213.46, 'date': '2025-05-17', 'category': 'RECEIVABLE', 'description': 'Collection from CUST013 – RCV00240', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00240', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-18,-45850148.1,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN6FB10D3E', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -45850148.1, 'date': '2025-05-18', 'category': 'PAYABLE', 'description': 'Payment to SUP005 – INV00044', 'reference_type': 'INVOICE', 'reference_id': 'INV00044', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-18,3089082.64,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN8A1ABF99', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 3089082.64, 'date': '2025-05-18', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-18,-1433349.14,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN6BB6E300', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -1433349.14, 'date': '2025-05-18', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-19,16317997.48,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNA322D9EE', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 16317997.48, 'date': '2025-05-19', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-19,-5061377.95,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNE6BB643B', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -5061377.95, 'date': '2025-05-19', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-20,78738212.54,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN5450FE06', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 78738212.54, 'date': '2025-05-20', 'category': 'RECEIVABLE', 'description': 'Collection from CUST009 – RCV00131', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00131', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-05-20,23467850.83,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN2A18E2F2', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 23467850.83, 'date': '2025-05-20', 'category': 'SALES_RECEIPTS', 'description': 'Daily dealership & fleet sales collection', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
